4,4,5,4,4,4,4,5,3,4,4,4,3,2,0,20,0.009631063,0,놀부부대찌개
5,5,5,5,5,5,5,5,5,5,4,3,3,4,0,20,0.009631063,0,놀부부대찌개
5,4,5,5,4,4,4,4,4,5,5,2,4,4,0,20,0.009631063,0,놀부부대찌개
3,3,3,4,4,3,3,3,3,4,5,5,4,4,0,20,0.009631063,0,놀부부대찌개
4,4,4,4,4,4,3,5,3,4,4,4,4,4,0,20,0.009631063,0,놀부부대찌개
5,4,3,4,3,4,5,3,3,4,4,5,2,3,0,20,0.009631063,0,놀부부대찌개
5,4,5,4,5,4,5,5,5,4,5,5,4,4,0,20,0.009631063,0,놀부부대찌개
5,4,4,5,3,4,4,4,4,5,3,5,4,4,0,20,0.009631063,0,놀부부대찌개
5,5,5,5,4,3,4,4,3,3,4,4,4,4,0,20,0.009631063,0,놀부부대찌개
4,4,5,3,5,4,3,5,5,4,5,2,2,4,2,25,0.004937644,2,모모스테이크
4,4,5,4,4,4,4,5,3,4,4,4,3,2,2,25,0.004937644,2,모모스테이크
4,3,3,4,4,3,3,5,3,2,3,3,4,4,2,25,0.004937644,2,모모스테이크
5,4,4,5,4,2,3,4,3,3,4,2,3,4,2,25,0.004937644,2,모모스테이크
4,4,5,4,3,4,4,4,4,3,4,5,3,4,2,25,0.004937644,2,모모스테이크
5,5,5,5,5,5,5,5,5,5,4,3,3,4,2,25,0.004937644,2,모모스테이크
4,3,2,5,5,5,4,5,5,5,5,2,4,1,2,25,0.004937644,2,모모스테이크
3,4,5,4,4,2,4,4,4,4,5,5,4,4,2,25,0.004937644,2,모모스테이크
5,4,3,4,3,4,5,3,3,4,4,5,2,3,2,25,0.004937644,2,모모스테이크
5,4,5,4,5,4,5,5,5,4,5,5,4,4,2,25,0.004937644,2,모모스테이크
5,4,4,5,3,4,4,4,4,5,3,5,4,4,2,25,0.004937644,2,모모스테이크
4,4,5,3,5,4,3,5,5,4,5,2,2,4,3,1,0.003877763,1,찌개지존
4,4,5,4,4,4,4,5,3,4,4,4,3,2,3,1,0.003877763,1,찌개지존
4,3,3,4,4,3,3,5,3,2,3,3,4,4,3,1,0.003877763,1,찌개지존
5,4,4,5,4,2,3,4,3,3,4,2,3,4,3,1,0.003877763,1,찌개지존
4,4,5,4,3,4,4,4,4,3,4,5,3,4,3,1,0.003877763,1,찌개지존
4,3,2,5,5,5,4,5,5,5,5,2,4,1,3,1,0.003877763,1,찌개지존
5,4,5,5,4,4,4,4,4,5,5,2,4,4,3,1,0.003877763,1,찌개지존
3,3,3,4,4,3,3,3,3,4,5,5,4,4,3,1,0.003877763,1,찌개지존
3,4,5,4,4,2,4,4,4,4,5,5,4,4,3,1,0.003877763,1,찌개지존
4,4,4,4,4,4,3,5,3,4,4,4,4,4,3,1,0.003877763,1,찌개지존
5,4,3,4,3,4,5,3,3,4,4,5,2,3,3,1,0.003877763,1,찌개지존
5,4,5,4,5,4,5,5,5,4,5,5,4,4,3,1,0.003877763,1,찌개지존
5,4,4,5,3,4,4,4,4,5,3,5,4,4,3,1,0.003877763,1,찌개지존
5,5,5,4,5,3,3,5,3,5,5,1,4,5,3,1,0.003877763,1,찌개지존
5,5,5,5,4,3,4,4,3,3,4,4,4,4,3,1,0.003877763,1,찌개지존
4,4,5,4,4,4,4,5,3,4,4,4,3,2,0,13,0.002771658,4,성대수산
4,3,2,5,5,5,4,5,5,5,5,2,4,1,0,13,0.002771658,4,성대수산
3,4,5,4,4,2,4,4,4,4,5,5,4,4,0,13,0.002771658,4,성대수산
5,4,5,4,5,4,5,5,5,4,5,5,4,4,0,13,0.002771658,4,성대수산
5,5,5,5,4,3,4,4,3,3,4,4,4,4,0,13,0.002771658,4,성대수산
